Date,AA,AAPL,AXP,BA,BAC,CAT,CVX,DD,DIS,GE,HD,HPQ,INTC,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UTX,VZ,WMT,XOM,T
11/30/2001,0.196157355,0.212983856,0.118246522,0.082160685,0.040515337,0.060375595,-3.25E-02,0.118021129,0.101129989,0.057401783,0.221654984,0.306595328,0.338446199,0.070904185,0.008897896,0.066742098,-0.015522234,0.038265733,1.03E-01,0.061745788,0.104213209,0.07354141,0.036328842,0.049878031,2.57E-02,0.121521324,-0.056414411,7.30E-02,-0.046407669,-0.019155076
12/31/2001,-0.079015521,0.028168624,0.084473044,0.104843319,0.035545019,0.101855764,5.41E-02,-0.041272014,0.022954019,0.045680709,0.093461882,-0.062367212,-0.037048354,0.046457328,0.01459225,-0.036320336,0.00404602,-0.013785403,3.17E-02,-0.127588409,0.031770746,0.062502106,-0.079889238,0.0215595,-6.00E-02,0.073587995,0.009787324,4.48E-02,0.050802062,0.047886482
1/31/2002,0.008438767,0.128767254,0.006739637,0.055956753,0.001270862,-0.030638085,-6.48E-02,0.039049618,0.016408999,-0.073103796,-0.018035658,0.076436307,0.114149439,-0.10805225,-0.026903568,-0.054429303,-0.072110284,0.026822856,-6.10E-02,0.006462601,-0.038339607,0.065256001,0.045671294,0.037173743,1.66E-02,0.063438134,-0.015855539,4.22E-02,-0.006361331,-0.037738738
2/28/2002,0.052699756,-0.122168481,0.016736355,0.127028708,0.024252935,0.104017502,1.63E-02,0.068856845,0.092117947,0.041175553,-0.001796773,-0.090004515,-0.184737087,-0.089355851,0.062237813,-0.140969151,0.083199951,-0.039735143,6.82E-02,0.036329875,-0.084288199,-0.01752634,-0.013925761,0.038075438,9.40E-02,0.065215044,0.009708903,3.38E-02,0.063905642,0.01041391
3/31/2002,0.004524934,0.09078344,0.12373105,0.049825977,0.063643412,0.024139802,6.90E-02,0.006618312,0.003478009,-0.028571387,-0.026793184,-0.104806283,0.065148852,0.059926587,0.066502398,0.218803449,0.10736966,0.063218385,-2.48E-02,-0.055798087,0.033767619,0.02054666,-0.029785115,0.062507298,-5.62E-02,0.017135032,-0.014957423,-1.03E-02,0.061259136,-0.010570917
4/30/2002,-0.098304263,0.025348842,0.003233951,-0.075647697,0.065569037,-0.033161565,-3.94E-02,-0.056203636,0.004332851,-0.156417142,-0.046081092,-0.046822878,-0.059191009,-0.194615359,-0.016782093,-0.005855252,0.062189076,0.023423445,9.38E-02,-0.056269558,-0.133477115,-0.111314778,-0.085304556,0.006079089,8.64E-02,-0.054312666,-0.122460226,-8.87E-02,-0.083504517,-0.164363587
5/31/2002,0.032467566,-0.039967187,0.036576461,-0.040133974,0.045943632,-0.043024512,1.41E-02,0.04173887,-0.01164787,-0.012995243,-0.100927313,0.116374254,-0.033909964,-0.037630701,-0.036041126,0.024216606,0.00090079,0.054225346,1.95E-03,0.050791277,-0.025832316,0.007875468,-0.044820226,-0.007866179,-1.45E-01,-0.015123064,0.072051793,-3.15E-02,-0.000227303,0.10399231
6/30/2002,-0.052315555,-0.23948518,-0.145612628,0.055099616,-0.064344606,-0.063516385,1.43E-02,-0.034782566,-0.175032963,-0.061269518,-0.117869291,-0.195873182,-0.338522842,-0.105034146,-0.148166245,-0.056467399,0.011666296,-0.049766158,-1.94E-02,-0.107418373,0.07444513,-0.000670703,0.011560741,0.004951613,-7.98E-02,-0.014084538,-0.066279052,1.81E-02,0.024793345,-0.110527847
7/31/2002,-0.179300806,-0.138826137,-0.027087878,-0.077333339,-0.054860707,-0.079373127,-1.53E-01,-0.056081106,-0.0619044,0.108433773,-0.159270363,-0.073952935,0.028462032,-0.022222202,0.006505921,-0.256085494,-0.10821432,-0.130052747,2.30E-02,-0.02053714,-0.122851983,-0.081267452,-0.075714302,0.001582597,-1.98E-01,0.023564058,-0.169864088,-1.06E-01,-0.101661799,-0.085324161
8/31/2002,-0.072458396,-0.03342061,0.022688608,-0.103081783,0.053834598,-0.023713646,3.11E-02,-0.030169586,-0.115623474,-0.063664602,0.066386046,-0.050883288,-0.111762888,0.073109167,0.036305237,0.057692281,0.021225519,-0.039999995,-2.19E-03,0.018548404,0.02292631,-0.123960211,0.026765883,-0.003820605,-2.53E-02,-0.142107392,-0.060605909,8.74E-02,-0.0294356,-0.105567609
9/30/2002,-0.230769285,-0.01694884,-0.135330213,-0.079309373,-0.081401588,-0.147112725,-9.63E-02,-0.105184877,-0.034438475,-0.176699403,-0.206204396,-0.12587008,-0.166766625,-0.226452582,-0.00423493,-0.280681812,-0.055903342,-0.25673402,-1.20E-01,-0.088353911,-0.10880197,0.001397264,-0.122732809,0.008234589,-4.67E-02,-0.048829715,-0.114838687,-7.80E-02,-0.100141069,-0.18755047
10/31/2002,0.143005203,0.10827554,0.169311823,-0.128332855,0.094043953,0.107529013,-2.34E-02,0.143609739,0.103038251,0.024340778,0.106513386,0.35389909,0.245500249,0.353798652,0.0863535,0.111830402,-0.03085905,0.025481356,1.54E-01,0.18661131,0.222450811,0.092866914,0.094762231,-0.00589735,1.42E-01,0.091697581,0.3926416,8.75E-02,0.055172401,0.293220163
11/30/2002,0.16569004,-0.035469766,0.070387849,0.150716621,0.00401142,0.221542258,1.67E-03,0.090769276,0.186826106,0.074059412,-0.085872575,0.23291129,0.208223805,0.10311521,-0.026144796,0.2130121,-0.013699474,0.035777637,2.79E-02,0.095317063,0.078735726,-0.051070061,-0.003696109,-0.044318786,1.35E-01,0.01697675,0.109110102,6.54E-03,0.04068543,0.110678117
12/31/2002,-0.108414821,-0.075484267,-0.089918317,-0.031130634,0.001976053,-0.083767499,-8.21E-03,-0.049753466,-0.166825978,-0.095344806,-0.088084428,-0.104975837,-0.254310339,-0.1083755,-0.05804983,-0.046483933,-0.039439074,-0.130810792,-5.04E-02,-0.041262301,-0.103675443,-0.005309352,-0.030447259,0.016680522,-7.78E-02,-0.008484107,-0.074737386,-6.15E-02,0.004022997,-0.048771883
1/31/2003,-0.132133443,0.002094063,0.005091753,-0.042437129,0.006899579,-0.030868406,-3.13E-02,-0.106839618,0.072961387,-0.049692056,-0.129891793,0.002880214,0.005780339,0.009032213,-0.001861814,-0.013524886,-0.07709855,-0.114427841,1.01E-02,-0.021550958,-0.082011652,0.001573986,-0.002043683,0.000463728,-4.14E-02,0.0264773,-0.003332075,-5.37E-02,-0.022610107,-0.090376738
2/28/2003,0.0450383,0.045264622,-0.054883317,-0.122798589,-0.011563265,0.068667627,7.36E-03,-0.022286323,-0.025142658,0.047626472,0.122009618,-0.089603818,0.102943028,-0.001257874,-0.017609965,-0.028277612,-0.005931768,-0.044241564,1.19E-02,-0.047662045,0.001947272,0.04108661,-0.017786613,-0.043356303,-5.45E-02,-0.075022116,-0.096656362,5.44E-03,0.002952055,-0.148936161
3/31/2003,-0.054634191,-0.057961527,-0.010422702,-0.090711157,-0.025497004,0.046808528,7.48E-03,0.059721848,-0.002344781,0.060291082,0.041657259,-0.013889838,-0.05623188,0.006157835,0.103336494,0.045414403,0.012378502,0.062454035,3.72E-02,0.045778145,0.021518928,0.110521032,0.044936272,0.08783292,3.96E-02,-0.013656588,0.022267222,8.45E-02,0.027336876,-0.035576985
4/30/2003,0.191045448,0.005657775,0.14204933,0.088587423,0.107869618,0.076253469,-2.85E-02,0.094441544,0.09635746,0.15490195,0.154761788,0.048231458,0.130221069,0.082493956,-0.026092945,0.255491641,-0.001976228,0.182572657,-3.07E-02,0.062066488,0.056175142,0.041034754,-0.013157898,0.013603752,7.99E-02,0.069747364,0.069059066,8.25E-02,0.007153076,0.182478463
5/31/2003,0.073266515,0.26230702,0.10036983,0.130772184,0.00202558,-0.008555086,1.41E-01,-0.001159146,0.053054579,-0.025466886,0.154994786,0.196319075,0.132712276,0.038884125,-0.031470841,0.119591148,0.127970239,0.09532159,8.75E-03,-0.044688869,-0.037543962,0.045955464,0.013346556,0.021925428,6.52E-02,0.108639276,0.012573862,-6.59E-02,0.041458374,0.089897222
6/30/2003,0.036164134,0.06183788,0.003600449,0.119008785,0.074174725,0.067305837,1.78E-02,-0.011865236,0.005089095,0.005834566,0.021273052,0.096486555,-0.000480308,-0.062925949,-0.048758013,0.040170403,0.023264043,0.177789622,1.98E-02,0.096431544,0.041852857,-0.043453176,0.10090269,-0.028751893,6.01E-03,0.037802242,0.042271861,2.18E-02,-0.013461613,0.003534992
7/31/2003,0.08901962,0.10598158,0.058978658,-0.034965024,0.044793117,0.219459518,-1.25E-03,0.055235326,0.109873387,-0.008368199,-0.057970965,-0.006103208,0.196059592,-0.015151522,0.001740817,0.035756406,-0.031027758,0.043064409,8.70E-02,-0.087035511,0.030031265,-0.032716393,-0.023133288,-0.009611907,-3.67E-02,0.062120585,-0.104189464,4.17E-02,-0.00918956,-0.072228983
8/31/2003,0.034232223,0.072580402,0.019923226,0.134841146,-0.040208305,0.064621343,2.06E-02,0.026429329,-0.06478122,0.039732737,0.030769203,-0.058573387,0.149568932,0.011380418,-0.03814595,-0.023680368,-0.032243737,-0.025641047,2.09E-02,-0.038235153,0.004165105,0.101275543,-0.099005922,-0.006600686,-1.17E-02,0.070399602,0.00914277,5.83E-02,0.066887417,-0.038527447
9/30/2003,-0.0840336,-0.083591306,0.000221917,-0.08184,-0.005249217,-0.041626127,-1.95E-02,-0.105722043,-0.016097404,0.014371836,-0.007478932,-0.024714631,-0.037425646,0.077063776,-0.001210202,0.00321449,-0.008012541,0.049955481,-3.04E-02,0.013303154,0.048265412,0.068742773,0.015374287,0.063352033,7.36E-02,-0.037009357,-0.081540196,-5.61E-02,-0.029177794,-0.009349951
10/31/2003,0.206804286,0.104729858,0.043816732,0.121176801,-0.029600174,0.069524458,3.99E-02,0.009747635,0.122459183,-0.02683663,0.163893227,0.152376077,0.197311011,0.013019375,0.016357068,0.055879609,0.080074594,0.062022009,1.42E-01,-0.125839565,-0.054437154,0.050641321,0.040158027,0.06398888,2.97E-02,0.095885141,0.047799999,5.72E-02,-0.000546334,0.096076564
11/30/2003,0.044167792,-0.086500995,-0.025996281,0.001846421,-0.003961479,0.037800272,2.06E-02,0.035106227,0.019876068,-0.011720109,-0.008362605,-0.025549119,0.018510721,0.013679092,-0.015772662,-0.013927578,0.006911784,0.041156457,6.46E-03,-0.082485921,-0.016449874,0.052425545,0.067376609,-0.020856672,-2.70E-02,0.016096944,-0.022618836,-5.61E-02,-0.003452345,-0.029190978
12/31/2003,0.15818342,0.021999306,0.057310296,0.097681696,0.077538875,0.091650156,1.50E-01,0.106849973,0.019999666,0.087653068,-0.032706912,0.060380071,-0.044424604,0.023635955,0.047870208,0.037570538,0.091397863,-0.03121341,7.58E-02,0.147924776,0.064566391,0.019584183,0.052427803,0.037822101,7.68E-02,0.105834293,0.068209424,-4.49E-02,0.132596677,0.119845355
1/31/2004,-0.100526301,0.055685837,0.07484955,-0.009254859,0.012806121,-0.054722904,-4.63E-04,-0.043364498,0.028718388,0.085539105,-0.000563561,0.035698694,-0.047737864,0.070673322,0.034068888,0.068700221,-0.029753674,0.03664924,-6.99E-02,0.030302957,0.010230114,0.017528523,0.036795916,0.016702844,6.25E-02,0.008124996,0.061829126,1.51E-02,-0.005121944,-0.010443423
2/29/2004,0.101098652,0.060283705,0.030478546,0.042852707,0.005646947,-0.030461992,3.18E-02,0.035232758,0.105416667,-0.027104561,0.023681964,-0.04539732,-0.042029925,-0.025935435,0.013624072,0.054769886,0.014622199,0.099456068,-9.09E-03,0.010084119,-0.040506281,0.051535976,0.005037477,0.014147204,1.45E-02,-0.032356014,0.039880417,1.06E-01,0.040251462,-0.058431364
3/31/2004,-0.074192763,0.13043437,-0.027516532,-0.053032012,-0.001795005,0.04382836,-6.45E-03,-0.063650501,-0.058047583,-0.06150062,0.030856445,0.009335654,-0.068493155,-0.048290183,-0.059172671,0.022671857,0.011874962,0.009540627,4.93E-02,-0.073729459,-0.060309109,0.064460444,-0.043656241,0.023119664,-5.70E-02,-0.063076723,-0.046699681,4.44E-03,-0.013753823,0.022074144
4/30/2004,-0.113577357,-0.046597621,-0.055930636,0.039444808,-0.006050948,-0.012440301,4.24E-02,0.017290342,-0.07843138,-0.018676303,-0.058083572,-0.137478037,-0.054044162,-0.039960785,0.065260221,-0.096425274,0.005367816,-0.046902317,5.63E-02,0.06358909,0.048134727,-0.076024212,0.020256728,0.01352088,2.18E-02,-0.000463523,0.043511532,-4.51E-02,0.023082476,0.027359829
5/31/2004,0.022816168,0.088441103,0.035750894,0.077861764,0.032799103,-0.030618861,-4.18E-03,0.014299428,0.019105672,0.039065112,0.02074453,0.078172463,0.111291149,0.006800651,0.036471414,-0.020212723,0.015424174,-0.030481079,-1.79E-02,0.006382956,0.003827038,-0.011118704,-0.007044217,0.019188959,-2.43E-02,-0.014936445,-0.083730845,-2.00E-02,0.02301993,-0.048192705
6/30/2004,0.055271573,0.159657527,0.015392702,0.115502191,0.027825772,0.054280072,4.10E-02,0.028240687,0.086067265,0.047399318,-0.017714859,-0.002923965,-0.033274945,-0.004966639,-0.000179456,0.05238871,-0.012159239,-0.015151509,6.45E-02,0.01197088,0.088829604,0.066164304,-0.029994358,0.009831175,2.72E-02,0.081196116,0.046558733,-5.80E-02,0.0268208,0.023206708
7/31/2004,-0.030275513,-0.006146353,-0.021992851,-0.006654928,0.004608819,-0.070097595,1.64E-02,-0.034894173,-0.094154757,0.0262345,-0.042045469,-0.045023706,-0.116666694,-0.012251867,-0.007719936,-0.028623422,-0.131141,0.057692282,-8.50E-02,-0.045263201,-0.002450977,-0.040131971,-0.067677924,-0.037650127,-8.56E-02,0.022081289,0.076427703,9.71E-03,0.042557976,0.05868103
8/31/2004,0.015773525,0.066481214,-0.004577155,0.033130586,0.058228415,-0.01074977,2.78E-02,-0.005899347,-0.027717478,-0.013834529,0.086751749,-0.112158987,-0.125295601,-0.025274791,0.056551641,0.06027326,0.019379805,-0.017454518,4.60E-03,-0.00837921,-0.03894245,0.035758374,0.027765387,0.073250228,-6.42E-02,0.008213586,0.018422417,-4.06E-03,0.001651782,0.017758447
9/30/2004,0.037368731,0.123514182,0.028788421,-0.011489898,-0.026948037,0.10660248,1.00E-01,0.012778031,0.004454396,0.030165023,0.07221003,0.052675904,-0.057773698,0.012398099,-0.030464657,0.003789734,-0.098983958,0.037379739,-2.90E-02,-0.259923795,0.012820526,0.047696429,-0.063360805,-0.033053451,-4.08E-02,-0.00564377,0.003312039,1.01E-02,0.048373198,0.006204014
10/31/2004,-0.032450141,0.352258022,0.033637507,-0.033320374,0.033694866,0.006225224,-1.08E-02,0.001635485,0.118403231,0.016080877,0.047959202,-0.004799934,0.109671072,0.046769336,0.036392667,-0.020183805,0.015231008,0.03995714,-3.00E-02,-0.051212117,0.011573221,0.031852707,-0.05392155,-0.049841892,2.72E-02,-0.005996967,0.00226026,1.35E-02,0.018415031,-0.015257753
11/30/2004,0.050450161,0.279580061,0.049745491,0.0776864,0.033043088,0.136702282,3.69E-02,0.065505434,0.06582122,0.036342388,0.018321185,0.071811412,0.007172602,0.052057987,0.038112705,-0.024611336,-0.027100117,0.074120163,3.06E-02,-0.105078215,0.068317377,0.041200425,-0.034985474,0.044939424,7.42E-02,0.05507336,0.05447569,-3.45E-02,0.046877352,-0.00356295
12/31/2004,-0.075632694,-0.03952264,0.01184714,-0.03360087,0.025534713,0.065101028,-3.83E-02,0.082303563,0.043466989,0.038385721,0.023712603,0.052546171,0.045129616,0.046052669,0.051392534,0.036122092,0.059272363,0.042940868,3.12E-02,0.162807413,-0.003356999,0.072773322,-0.031688892,0.029917758,2.23E-02,0.059130919,-0.017463169,1.71E-02,0.000195076,0.023837886
1/31/2005,-0.060490299,0.194099264,-0.051507786,-0.022599991,-0.013194345,-0.082231337,3.60E-02,-0.030377056,0.029856114,-0.01013698,-0.034628059,-0.065808233,-0.040188082,-0.052343303,0.020182905,-0.034682419,-0.003602245,0.01029313,2.79E-02,-0.127255747,-0.016467003,-0.044767993,-0.101524692,-0.02925309,1.27E-02,-0.025834525,-0.112917304,-7.95E-03,0.006632858,-0.066140942
2/28/2005,0.093995963,0.166709981,0.01499533,0.091463977,0.006038426,0.066778959,1.49E-01,0.128490603,-0.024100532,-0.019625213,-0.030053259,0.061766221,0.072396311,-0.007101027,0.018298946,-0.020894769,0.031573817,0.021302939,1.79E-05,0.13012481,-0.039664262,0.00369386,0.096314884,-0.002630087,2.08E-02,-0.003680309,0.010677048,-1.51E-02,0.232947009,0.012626252
3/31/2005,-0.05386051,-0.071110105,-0.049097304,0.063489134,-0.045539529,-0.037980027,-6.07E-02,-0.038649135,0.028274806,0.024431859,-0.042075717,0.059056669,-0.03167987,-0.012961803,0.023780575,-0.053351603,-0.020031138,-0.058645763,2.08E-02,0.033357073,-0.039348169,-0.040472409,-0.000760799,-0.001695232,-4.15E-02,0.017821464,-0.013066414,-2.62E-02,-0.058600575,-0.015378186
4/30/2005,-0.045080583,-0.13462916,0.025890629,0.018132091,0.021315261,-0.032568107,-1.08E-01,-0.080601073,-0.081099924,0.003882387,-0.075052393,-0.067001041,0.01248391,-0.164149713,0.021887915,0.036007038,0.042476587,-0.058766886,-1.08E-01,0.047266085,0.046752134,-0.078021891,0.034259606,0.026990981,-2.53E-02,0.000590162,0.019999373,-5.93E-02,-0.043120804,0.018233657
5/31/2005,-0.061355901,0.102606692,0.021821731,0.078003874,0.028419149,0.06882448,4.35E-02,-0.005000243,0.039393928,0.007734786,0.112524738,0.099658006,0.150119497,-0.008239449,-0.017500744,0.007325971,0.027394189,0.055612493,7.85E-03,-0.043067934,0.022997676,0.070173222,0.033970376,0.018467206,5.81E-02,0.053386821,-0.011731681,5.12E-03,-0.009534784,-0.017647026
6/30/2005,-0.03579341,-0.074195081,-0.009311936,0.032863822,-0.005668145,0.012750998,3.98E-02,-0.075252677,-0.082361281,-0.044278095,-0.008955043,0.047992403,-0.034866449,-0.017869035,-0.03129655,-0.012027976,-0.058532593,-0.103102831,-5.68E-02,-0.039301266,-0.037209298,0.055081513,-0.011469537,-0.043517709,4.98E-02,-0.037488306,-0.023459705,2.05E-02,0.022597885,0.015825546
7/31/2005,0.073478781,0.158652516,0.033251876,0.000151556,-0.044069353,0.136576988,3.74E-02,-0.00767259,0.01826851,-0.004329023,0.118508912,0.047213961,0.043043799,0.124797877,-0.016000017,0.00457405,0.048143633,0.12324325,3.73E-02,0.008441557,0.030998415,-0.032332512,-0.039158778,0.06000535,1.14E-01,-0.012658178,0.002363724,2.39E-02,0.02227246,0.043458603
8/31/2005,-0.039912338,0.099413738,0.004363624,0.019095868,-0.001489775,0.02930813,6.63E-02,-0.06472734,-0.017550795,-0.025797075,-0.071024932,0.127538538,-0.049562425,-0.031705077,-0.003795155,-0.035572012,0.005484533,0.041065154,-4.57E-02,-0.078739283,0.072284855,-0.058353186,-0.031599378,-0.002696427,-2.29E-02,-0.009571636,-0.044405495,-8.61E-02,0.024571644,-0.0151329
9/30/2005,-0.088465888,0.143314191,0.039826184,0.013876473,-0.021612841,0.058749303,5.42E-02,-0.010108704,-0.042080394,0.008397491,-0.054067455,0.054907774,-0.041601818,-0.004961563,-0.001735294,0.00118033,-0.01215837,0.032049327,3.11E-02,-0.036131775,-0.060262915,0.036785335,-0.020015719,0.07173757,4.88E-02,0.036800001,-0.000611466,-2.54E-02,0.060767919,-0.004568141
10/31/2005,-0.005323466,0.074239893,-0.007707763,-0.048712258,0.03895495,-0.10079549,-1.18E-01,0.06433494,0.009946243,0.007128057,0.07603569,-0.039725987,-0.046653137,0.02069304,-0.010429839,0.090143945,-0.009492902,-0.05643476,3.57E-02,0.037118722,-0.001165929,0.029015743,-0.129355198,-0.053570746,3.57E-03,-0.010802484,-0.023826217,7.96E-02,-0.116462079,0.008590437
11/30/2005,0.135370827,0.177634958,0.033152451,0.058949675,0.06048891,0.098687937,1.22E-02,0.034522185,0.022979164,0.05337662,0.020481279,0.058131123,0.139218913,0.088338698,-0.008728728,0.044511226,0.004470556,0.093177586,3.84E-02,0.055170907,0.080200069,0.014872062,-0.016447617,0.021432332,3.33E-02,0.054264588,0.014915848,2.64E-02,0.038942347,0.044444419
12/31/2005,0.078803352,0.060011823,0.000777912,0.030062995,0.005665758,-0.000173041,-9.42E-03,-0.005847889,-0.028287494,-0.011762115,-0.031115349,-0.032465276,-0.064467838,-0.075365624,-0.026720689,0.037647025,-0.055750691,-0.003840409,-1.25E-02,0.08197276,-0.055274614,0.019290475,0.099999949,0.012065101,-3.51E-02,0.038447247,-0.058161323,-3.33E-02,-0.032052396,-0.016860723
1/31/2006,0.065268886,0.05035466,0.02156975,-0.027477229,-0.041603507,0.180036187,4.60E-02,-0.078823493,0.05590331,-0.065620539,0.001729238,0.08906748,-0.148237155,-0.010948827,-0.042595626,0.010056604,0.026544294,0.03825614,-6.13E-02,0.084564655,0.076481848,-0.067288919,0.10120072,0.028232901,1.59E-02,0.043999267,0.064762656,-1.47E-02,0.117144405,0.073949845
2/28/2006,-0.064752779,-0.092967797,0.027264072,0.068600054,0.036626716,0.076288676,-4.12E-02,0.037273762,0.105887038,0.011178786,0.039457519,0.052277114,-0.026451909,-0.010559962,0.00758679,0.034968557,0.014258112,-0.002856256,1.79E-02,0.010434788,-0.042236151,0.07201978,0.029673973,0.011818367,-5.29E-02,0.006034679,0.064434622,-1.63E-02,-0.048837717,0.063198474
3/31/2006,0.042291931,-0.084245858,-0.024684524,0.072086913,0.004189687,-0.017378284,2.64E-02,0.048956189,-0.003572679,0.058107698,0.007172951,0.005180551,-0.055339875,0.027791668,0.027233295,0.012153594,0.004900878,-0.015754796,2.85E-02,0.02173876,0.012653479,-0.017567312,-0.048491809,-0.0383781,-2.24E-02,-0.009059797,0.010682274,4.53E-02,0.025096884,-0.019934742
4/30/2006,0.105366461,0.12228963,0.026290816,0.07083275,0.096179112,0.058077368,5.26E-02,0.044776116,0.002509658,-0.005462858,-0.056028341,-0.013069909,0.026721515,-0.001576388,-0.010300588,0.09872683,0.002149484,0.006111749,1.29E-01,-0.022991809,-0.112458643,-0.038307915,0.016452665,0.015670612,5.36E-02,0.083491458,-0.018700874,-4.68E-02,0.03647717,-0.018632007
5/31/2006,-0.056855831,-0.150873826,0.010221143,0.001016347,-0.020391025,-0.03683656,-1.17E-02,-0.027730822,0.090844429,-0.009540409,-0.045329357,-0.002771824,-0.093470615,-0.026124977,0.033847303,-0.060379068,0.049332726,-0.040497598,-1.55E-02,-0.021610968,-0.058454549,-0.018695039,-0.057058414,-0.068029518,-2.27E-04,-0.000554367,-0.055101534,7.97E-02,-0.029543938,-0.005723009
6/30/2006,0.02017658,-0.041826858,-0.02097129,-0.016096053,-0.006198415,0.02097337,3.80E-02,-0.021866894,-0.016393512,-0.030748386,-0.057348128,-0.018997009,0.054383971,-0.038548207,-0.004981779,-0.01500936,-0.015895011,0.01296352,-3.45E-02,0.094322611,0.028697558,0.010532235,-0.008030445,0.024884752,1.89E-02,0.014395351,0.073053709,-5.78E-03,0.007223742,0.070222537
7/31/2006,-0.074474645,0.186659582,-0.019054165,-0.054816327,0.071309777,-0.044325665,5.99E-02,-0.046634574,-0.010333327,-0.008191748,-0.030176085,0.007260043,-0.052631557,0.007680331,0.043891866,0.095055257,0.034402596,0.053273842,-1.28E-01,0.105407624,0.032618026,-0.024691316,0.107371124,0.01643728,2.74E-02,-0.019394508,0.022290911,-7.62E-02,0.104156474,0.088285053
8/31/2006,-0.04049522,-0.001618618,0.009220124,-0.028821576,0.009648542,-0.063778811,-1.33E-02,0.017317057,-0.00134741,0.04190892,-0.012100219,0.145722422,0.093438461,0.05016056,0.03973152,0.000876827,0.006966289,0.01441094,2.51E-02,0.016310933,0.072096445,0.022278489,0.070226391,0.101423501,-4.15E-02,0.012759065,0.040212571,8.75E-03,0.003601549,0.038012642
9/30/2006,-0.019237472,0.134561532,0.067377261,0.052736932,0.040800427,-0.008289315,7.14E-03,0.071803757,0.042495746,0.043858147,0.062343025,0.00578025,0.051098594,0.011979752,0.004330305,0.0284713,0.004049669,0.089693489,3.79E-02,0.033292292,0.06420235,0.087024477,0.029027621,0.001292372,7.44E-02,0.010205697,0.055429232,1.03E-01,-0.00842323,0.045936472
10/31/2006,0.03102706,0.053260615,0.033617896,0.012809166,0.005600128,-0.073331378,3.61E-02,0.069094313,0.017793693,-0.005382398,0.029225267,0.05587359,0.037433198,0.126800085,0.037881114,0.01746616,0.045658047,0.071574641,5.94E-02,0.084009447,0.04972572,0.048618914,-0.060296267,0.027867967,9.04E-02,0.037411236,0.007285654,-8.11E-04,0.064381519,0.062719754
11/30/2006,0.083796921,0.130488423,0.015741211,0.112498449,0.01005115,0.021742717,8.42E-02,0.032751165,0.050540417,0.004841851,0.023269307,0.018585433,0.007684329,-0.001210044,-0.016583624,-0.024451914,0.009055542,0.025629989,3.91E-02,-0.020035208,0.026136449,0.076948216,0.040671909,-0.009465194,1.33E-02,-0.014125159,-0.019744738,-6.45E-02,0.080131652,-0.009927009
12/31/2006,-0.032383588,-0.074405446,0.033208396,0.003501601,-0.008542213,-0.011284822,1.67E-02,0.037928804,0.046304326,0.062503411,0.057677071,0.045952645,-0.053738272,0.056897331,0.001668852,0.043647358,0.030322382,0.056230636,-4.33E-02,-0.01217489,0.017029974,0.002697854,-0.057839229,0.023570567,4.15E-02,-0.031148276,0.065826978,5.44E-03,-0.002343444,0.054261262
1/31/2007,0.082000848,0.010490367,-0.038003943,0.008104479,-0.015171349,0.049933911,-8.84E-03,0.01745028,0.026262247,-0.031174422,0.014442256,0.050740512,0.035061666,0.020586722,0.011814686,0.061926668,-0.00766835,0.000451109,-4.66E-02,0.026376173,0.03348962,-0.002221558,0.013127422,0.0141725,-5.29E-02,0.087971776,0.045701591,3.27E-02,-0.033015779,0.06370691
2/28/2007,0.034365355,-0.013064246,-0.023187958,-0.021918393,-0.022507096,0.00561885,-5.31E-02,0.031073488,-0.0261588,-0.024012657,-0.028227809,-0.090804089,-0.047410475,-0.059807537,-0.052448979,-0.030237583,-0.025062703,-0.014881635,3.33E-03,-0.013407798,-0.084002722,0.057281755,-0.038386613,-0.02127333,-1.97E-03,-0.03116913,-0.029075756,1.30E-02,-0.028538878,-0.022056931
3/31/2007,0.01466631,0.098097031,-0.008264425,0.018909018,0.00373793,0.040353854,7.94E-02,-0.025625879,0.005255645,0.012890333,-0.066556642,0.022114791,-0.036757364,0.014202714,-0.042428123,-0.020449445,0.035620943,0.031128413,3.17E-02,0.009036637,-0.010649612,0.018936839,0.012019269,-0.005197704,2.53E-02,-0.009750133,0.013903949,-2.35E-02,0.052594823,0.071467445
4/30/2007,0.046902664,0.074157836,0.078605537,0.046001541,-0.002351988,0.088101202,5.18E-02,-0.005259991,0.015974278,0.042420787,0.030756571,0.049825634,0.123889178,0.084341146,0.065715289,0.084535088,0.087291658,0.071698114,8.30E-02,0.164591361,0.074273412,0.013739861,0.047505855,0.025263436,4.50E-02,0.032769183,0.017697428,2.07E-02,0.052087472,-0.009039169
5/31/2007,0.168860972,0.214328642,0.07104014,0.085646158,0.007286484,0.082071021,5.51E-02,0.071900001,0.013150445,0.019533406,0.026406151,0.08471763,0.036971186,0.04701053,-0.008343439,-0.00518226,0.015328689,0.047017394,6.87E-02,0.01963456,0.028370694,0.053657569,0.05006079,-0.013198801,1.29E-03,0.055027509,0.140125535,-2.07E-03,0.052268409,0.067665242
6/30/2007,-0.01816861,0.007013861,-0.058479573,-0.044040088,-0.035890367,-0.003563217,3.37E-02,-0.02828751,-0.009124074,0.025979625,0.018104447,-0.022137209,0.070333605,-0.012664154,-0.026078751,-0.065213218,-0.00622564,0.004154294,-1.33E-02,-0.043458117,-0.039752402,0.030558846,-0.069843621,-0.037136123,-7.13E-03,0.005386215,-0.054215486,1.07E-02,0.008536726,0.003870328
